,apoptosis,autophagy,ferroptosis,necroptosis,pyroptosis,others
GNAO1,0.0,0.0,0.0,0.0,0.0,1.0
FNTB,0.06093247071305198,0.025349860929405568,0.038237593777305005,0.21951901587611103,0.12327292294772597,1.0
ARHGEF5,0.0,0.0,0.0,0.0,0.0,1.0
NUDT1,0.04381829882070966,0.039220225932981335,0.013202907589821134,0.08270204106939326,0.1205871782757577,1.0
FEN1,0.03837263238591161,0.05408693000029876,0.015033323877445283,0.05314957275305366,0.08710710955370074,1.0
TAP2,0.04246518431168828,0.023739912215815877,0.003109382350256587,0.042981816698548427,0.13476412724657316,1.0
TTF1,0.0,0.0,0.0,0.0,0.0,1.0
IL11RA,0.050647278573579875,0.010121912797718218,0.001992290245890338,0.12480163355045579,0.145109216962105,1.0
EVI2A,0.028036965567345674,0.006061958464419885,0.011996510692955611,0.26178342202356203,0.10413775034649744,1.0
CHAF1B,0.0,0.0,0.0,0.0,0.0,1.0
THBS4,0.0,0.0,0.0,0.0,0.0,1.0
MAL,0.0625,0.0,0.0,0.0,0.0,1.0
HOXB7,0.0,0.0,0.0,0.0,0.0,1.0
FAS,0.10600723930710818,0.02341037689801191,0.009202285426116931,0.33813261749403556,0.09806465952342672,1.0
MLF1,0.0,0.0,0.0,0.0,0.0,1.0
IFNAR2,0.0,0.0,0.0,0.0625,0.0,1.0
VSIG4,0.048934329611868305,0.015285900630874273,0.004021868334620362,0.2110701578813831,0.1437486244102936,1.0
PPOX,0.0,0.0,0.0,0.0,0.0,1.0
FMNL1,0.03957872228470079,0.014973290364402321,0.022474639233917654,0.13437355716634763,0.06006317540333092,1.0
SMAD7,0.0,0.0,0.0,0.0,0.0,1.0
NR2C1,0.03317839083992584,0.01064740815010258,0.0035369139676112004,0.20474227746394033,0.137039947266907,1.0
IFT140,0.0,0.0,0.0,0.0,0.0,1.0
GPRASP1,0.0,0.0,0.0,0.0,0.0,1.0
DUSP2,0.03810125890982916,0.014335375910820267,0.021764671975983998,0.12899028986237934,0.0785137886929711,1.0
PRR3,0.0,0.0,0.0,0.0,0.0,1.0
EML1,0.0,0.0,0.0,0.0,0.0,1.0
MYB,0.03636044523122646,0.04624246080407435,0.015962230340458038,0.10130294855850203,0.12275828502399454,1.0
ZBED4,0.0,0.0,0.0,0.0,0.0,1.0
DHRS12,0.0,0.0,0.0,0.0,0.0,1.0
RRAD,0.0,0.0,0.0,0.0,0.0,1.0
TRIM21,0.0,0.0,0.0,0.0,0.0,1.0
H1-10,0.0,0.0,0.0,0.0,0.0,1.0
HLA-F,0.0,0.0,0.0,0.0,0.0,1.0
RXYLT1,0.0,0.0,0.0,0.0,0.0,1.0
CLPX,0.0,0.0,0.0,0.0,0.0,1.0
CKM,0.04184624050755109,0.0334529009314086,0.029923690223829146,0.17822019373441722,0.18785340340495763,1.0
CACNA2D2,0.04835208390069644,0.011839218280411467,0.006401208057350036,0.231580152145613,0.11937586716610743,1.0
ZW10,0.0,0.0,0.0,0.0,0.0,1.0
MAPK10,0.0625,0.0625,0.0,0.0625,0.0,1.0
CADPS,0.0,0.0,0.0,0.0,0.0,1.0
ESPL1,0.0625,0.0,0.0,0.0,0.0,1.0
HSD17B2,0.04343374301312321,0.010619162517824741,0.00185441770368725,0.1520546000860185,0.10606363008924607,1.0
FGD1,0.0,0.0,0.0,0.0,0.0,1.0
BTN3A3,0.029878311810136338,0.006927088803928333,0.0025195110029734204,0.33544067989726445,0.1173385253420769,1.0
TTK,0.1130216084669036,0.10129837859777849,0.06233708815048022,0.13482392237161112,0.04015735574832257,1.0
NAV3,0.0,0.0,0.0,0.0,0.0,1.0
ENDOG,0.0625,0.0,0.0,0.0,0.0,1.0
MELK,0.09885048639564252,0.01624875525358163,0.023972424409275717,0.17720913109582054,0.09596880160835192,1.0
CCNF,0.0,0.0,0.0,0.0,0.0,1.0
RAD9A,0.0,0.0,0.0,0.0,0.0,1.0
FOLR2,0.0,0.0,0.0,0.0,0.0,1.0
PSG5,0.03841267813265155,0.015300306903908057,0.0008226714830796979,0.16906164091855508,0.08638082039158657,1.0
CDK8,0.04341806369429259,0.026484494367527346,0.01932603630061577,0.09222885514950266,0.15476463601302748,1.0
ATG12,0.0,0.0625,0.0,0.0,0.0,1.0
FGL2,0.0386563227740798,0.021416760799539903,0.030541502748961336,0.1501271671109691,0.12135129973871417,1.0
POLA1,0.1726106648625743,0.10749397686538649,0.008973275313474643,0.13831530555268487,0.08631340165790878,1.0
GLDC,0.04307355870607632,0.050814447407965604,0.02176843212820996,0.07698111592519251,0.11099567402947014,1.0
MLH3,0.0,0.0,0.0,0.0,0.0,1.0
POP5,0.0,0.0,0.0,0.0,0.0,1.0
EEA1,0.0,0.0,0.0,0.0,0.0,1.0
ENPEP,0.03588724518808909,0.005972109397393381,0.005062196934388861,0.08011957744191416,0.11354039338886618,1.0
CP,0.0,0.0,0.0625,0.0,0.0,1.0
ZBTB11,0.0,0.0,0.0,0.0,0.0,1.0
TCFL5,0.0,0.0,0.0,0.0,0.0,1.0
DCX,0.0,0.0,0.0,0.0,0.0,1.0
PTPN7,0.03817475794777306,0.030978979288540893,0.010611688240807795,0.2185450724121112,0.14486964464405436,1.0
ORC2,0.0,0.0,0.0,0.0,0.0,1.0
P3H3,0.034462670551448735,0.01609067268017063,0.004981349823969233,0.08972042845077245,0.09198152929633675,1.0
SERPINB5,0.049999838439018354,0.020092941071693193,0.035283262908815435,0.08749640817594026,0.21285975720161399,1.0
B3GNT3,0.0,0.0,0.0,0.0,0.0,1.0
MAD1L1,0.0,0.0,0.0,0.0,0.0,1.0
TYMP,0.036409257644663295,0.017493802291993227,0.001087263090737222,0.0754109279636743,0.12071950160129868,1.0
NAIP,0.0625,0.0,0.0,0.0,0.0,1.0
NME3,0.09991753551900823,0.021603279794064012,0.006575295028974875,0.19754582577866348,0.14237008823232083,1.0
CA3,0.027770928682454857,0.026886330603323006,0.006996004448724758,0.29117112626136643,0.1863816061451559,1.0
JADE3,0.0,0.0,0.0,0.0,0.0,1.0
GCHFR,0.0,0.0,0.0,0.0,0.0,1.0
MRPL58,0.0,0.0,0.0,0.0,0.0,1.0
PCSK2,0.0,0.0,0.0,0.0,0.0,1.0
MTERF1,0.0,0.0,0.0,0.0,0.0,1.0
TLE4,0.0,0.0,0.0,0.0,0.0,1.0
BAIAP3,0.0,0.0,0.0,0.0,0.0,1.0
GMDS,0.0,0.0,0.0,0.0,0.0,1.0
ZNF646,0.030924627766501747,0.00813071394167414,0.002482109379340903,0.21564341136288825,0.0768090835016216,1.0
TAOK2,0.09298986374342984,0.01920724585618467,0.026801309306876187,0.1103943097901019,0.16709695727947804,1.0
PDPN,0.031016767288195326,0.017425277054428874,0.01718360473140655,0.15184833213755394,0.17381614871655604,1.0
MGMT,0.0,0.0,0.0,0.0,0.0,1.0
ARHGAP25,0.032069362514712214,0.017308150557248582,0.005268618382795184,0.2626743754940638,0.14762964199809558,1.0
HUS1,0.04119495990538426,0.029283553833453484,0.023804625904151486,0.172856865943546,0.11254027236774355,1.0
MSLN,0.0,0.0,0.0,0.0,0.0,1.0
PLK4,0.05951055758682648,0.028263102204508166,0.05378425689341097,0.1406777509270701,0.09798457330910443,1.0
NEURL1,0.0,0.0,0.0,0.0,0.0,1.0
LCK,0.04222067133198565,0.0396450805767075,0.010573470383310218,0.10048094619304626,0.14213838758738745,1.0
ZFYVE9,0.0,0.0,0.0,0.0,0.0,1.0
AOC3,0.031350922992714164,0.024891479505227593,0.018272389281477997,0.2935237478993128,0.12225661570202495,1.0
PTGER4,0.04390178661263569,0.025468019425742047,0.02081944415130583,0.0916180235258221,0.10210779726274241,1.0
SAP30,0.033955305114034294,0.025151755638650092,0.022455731412429507,0.21144192124487748,0.10658648133905961,1.0
BTRC,0.0,0.0,0.0,0.0,0.0,1.0
GJA4,0.03803130353100112,0.02278585416484681,0.005977409279782976,0.10157287919082784,0.15626563444165026,1.0
EEF1E1,0.0,0.0,0.0,0.0,0.0,1.0
BCL3,0.034022135953442875,0.010945161934411484,0.012379707036036339,0.437954810457077,0.13099108745709556,1.0
DDX6,0.05963471428260174,0.15640979674915292,0.10313061870516238,0.07152473803031052,0.08635721491448067,1.0
TRIM3,0.0,0.0,0.0,0.0,0.0,1.0
IL10RA,0.0373205486914807,0.016259353714924357,0.010751598251294996,0.09791925192303477,0.13788039764045285,1.0
SOX11,0.0,0.0,0.0,0.0,0.0,1.0
RAMP1,0.0,0.0,0.0,0.0,0.0,1.0
MLLT3,0.0,0.0,0.0,0.0,0.0,1.0
PRR4,0.0,0.0,0.0,0.0,0.0,1.0
CPS1,0.03204733849069598,0.010815471287210884,0.004135013016839752,0.24534363893624864,0.12078459507054339,1.0
DRC4,0.0,0.0,0.0,0.0,0.0,1.0
TOP6BL,0.0,0.0,0.0,0.0,0.0,1.0
SASH3,0.06433889206029689,0.0213395983976021,0.0118134052686289,0.16524382851462333,0.1673204163245702,1.0
TLR2,0.10271195532752535,0.03529022230267928,0.019023161167313025,0.23658748196369597,0.12147689409473958,1.0
RASSF7,0.0625,0.0,0.0,0.0,0.0,1.0
SLC10A3,0.0,0.0,0.0,0.0,0.0,1.0
VAMP5,0.03370035597730919,0.04798306264990037,0.014546321688203852,0.1725672477846033,0.14897634303646096,1.0
TCF21,0.0,0.0,0.0,0.0,0.0,1.0
TNFRSF11B,0.10509587509371687,0.04957404764888546,0.005582368737689128,0.02830318683476407,0.18967372861987314,1.0
HPN,0.037114247018687395,0.02077548564733792,0.004293628967065299,0.2742996244757825,0.07059225832713303,1.0
MAP4K2,0.020935397713611813,0.04283991516431732,0.016215419932731873,0.2227692683553007,0.07029203028862503,1.0
ZNF274,0.0,0.0,0.0,0.0,0.0,1.0
PLN,0.0,0.0,0.0,0.0,0.0,1.0
ALDH3B2,0.03209907896771265,0.035305095035682424,0.03871556602763709,0.09404342585789761,0.09744946149774886,1.0
PTPRG,0.0,0.0,0.0,0.0,0.0,1.0
PTPRN,0.0,0.0,0.0,0.0,0.0,1.0
FST,0.04112440952890287,0.028040515526823594,0.010593881500830122,0.23377299203281224,0.07675174343198013,1.0
ICAM3,0.03328684612812256,0.02371092929547253,0.02353792310386137,0.20632637261566225,0.09528032138979999,1.0
CARD8,0.10559303184047839,0.007547594125218343,0.007615005151057494,0.053284136545021975,0.11150002953760968,1.0
RHOH,0.04374500031510468,0.027834771379046136,0.013200720204737892,0.12791108191718528,0.10688094906111048,1.0
LYPD3,0.0,0.0,0.0,0.0,0.0,1.0
SNAP91,0.0,0.0,0.0,0.0,0.0,1.0
DYRK1B,0.03417014574071286,0.01870575719802471,0.00947413512994209,0.3300947929425029,0.1068558599342943,1.0
SRPX,0.0,0.0,0.0,0.0,0.0,1.0
MTAP,0.03736945675427601,0.01936681629877111,0.02209276917423325,0.10387227634463099,0.11854923652971491,1.0
ORC5,0.0,0.0,0.0,0.0,0.0,1.0
PLK3,0.09504814061449753,0.026755473142878943,0.009361680643492933,0.10052621629436766,0.1224945879047405,1.0
MNDA,0.037172897070380295,0.01097220405785655,0.01011610573662284,0.22434127101293289,0.11140359675892611,1.0
PTPRCAP,0.029012493708065176,0.0168400632459938,0.00653972805921548,0.12725020186593033,0.07777454851903709,1.0
SSPN,0.0,0.0,0.0,0.0,0.0,1.0
GC,0.0,0.0,0.0,0.0,0.0,1.0
ADGRB2,0.0,0.0,0.0,0.0,0.0,1.0
SHROOM2,0.0,0.0,0.0,0.0,0.0,1.0
C6orf47,0.0,0.0,0.0,0.0,0.0,1.0
MAFG,0.0,0.0,0.0,0.0,0.0,1.0
CSTA,0.0,0.0,0.0,0.0,0.0,1.0
OAS2,0.04685305085856156,0.01626453997906365,0.008433681872359626,0.17547262873720565,0.1335368952525357,1.0
GJB1,0.03701659131216524,0.033331726665934,0.01082687101831153,0.23763079718551067,0.0778237119439298,1.0
RAB3A,0.0,0.0,0.0,0.0,0.0,1.0
EMP2,0.0625,0.0,0.0,0.0,0.0,1.0
AMMECR1,0.0,0.0,0.0,0.0,0.0,1.0
DDX10,0.0,0.0,0.0,0.0,0.0,1.0
CLASRP,0.0,0.0,0.0,0.0,0.0,1.0
SH3BGR,0.0,0.0,0.0,0.0,0.0,1.0
CLOCK,0.0448780828670474,0.007778303877220801,0.002849563878276999,0.14627177920648687,0.1959484914365973,1.0
SLC67A1,0.0,0.0,0.0,0.0,0.0,1.0
GPC4,0.03761068135763687,0.03173503214202341,0.006358487405223623,0.21184274493122254,0.1168029907427463,1.0
TRAPPC6A,0.0,0.0,0.0,0.0,0.0,1.0
ITIH2,0.0,0.0,0.0,0.0,0.0,1.0
FGB,0.039878323963063754,0.018377257803693325,0.009350979878798986,0.3028974099547088,0.1098258326922624,1.0
ITGB4,0.035772763312210555,0.015132254635797114,0.00242610728229985,0.150350646117589,0.09815529572976038,1.0
PFN2,0.0,0.0,0.0,0.0,0.0,1.0
GNAZ,0.0,0.0,0.0,0.0,0.0,1.0
MX2,0.05341168080897191,0.02270832790418789,0.056840960339552105,0.11052622604611863,0.16297464534876194,1.0
CDK5R1,0.0,0.0,0.0,0.0,0.0,1.0
GPD1,0.03592206638923012,0.01002732868604827,0.007526231800143229,0.12028158136581116,0.11141456027312796,1.0
ATF5,0.0,0.0,0.0,0.0,0.0,1.0
DDX3Y,0.0,0.0,0.0,0.0,0.0,1.0
AHDC1,0.0,0.0,0.0,0.0,0.0,1.0
DOCK4,0.04016183277089703,0.0024634422676680454,0.005980652082852588,0.3161300072515934,0.1010825816694241,1.0
NKRF,0.0,0.0,0.0,0.0,0.0,1.0
NMT2,0.0,0.0,0.0,0.0,0.0,1.0
CIB2,0.0,0.0,0.0,0.0,0.0,1.0
TFF1,0.0,0.0,0.0,0.0,0.0,1.0
VWA5A,0.0,0.0,0.0,0.0,0.0,1.0
HAGH,0.027525296734992606,0.03231594881198501,0.011788011977103913,0.0478991094421031,0.11780422274618173,1.0
FGFBP1,0.0,0.0,0.0,0.0,0.0,1.0
TGFA,0.0,0.0,0.0,0.0,0.0,1.0
VIPR1,0.0,0.0,0.0,0.0,0.0,1.0
ARL4A,0.0,0.0,0.0,0.0,0.0,1.0
RAD51,0.10959250496752693,0.10699140110580226,0.030669020165903692,0.15956774368544435,0.04709917012489022,1.0
ZBTB48,0.0,0.0,0.0,0.0,0.0,1.0
STAT5B,0.0,0.0,0.0,0.0625,0.0,1.0
MAP3K8,0.03707086788926521,0.010848236807732822,0.0035209028797407154,0.22552095338982633,0.10794812301343644,1.0
FABP7,0.0,0.0,0.0,0.0,0.0,1.0
EFNB3,0.0,0.0,0.0,0.0,0.0,1.0
ITGA2,0.04301706612389594,0.028646043379734528,0.01847725589165794,0.07997138397206131,0.14825182519639823,1.0
CCNE2,0.0,0.0,0.0,0.0,0.0,1.0
CTDP1,0.0,0.0,0.0,0.0,0.0,1.0
LSM6,0.06844241398894278,0.17700082574356707,0.31210261778393383,0.1250557504117196,0.04653783947626544,1.0
IFT27,0.0,0.0,0.0,0.0,0.0,1.0
IKZF1,0.03921809198792056,0.03772643448666509,0.021259374720604313,0.13460017744200298,0.12952674963779282,1.0
ORM1,0.049485618100035295,0.04278350957828736,0.01631269714986719,0.07337166138902854,0.1433503946830762,1.0
GNE,0.0,0.0,0.0,0.0,0.0,1.0
CFTR,0.028812832674615874,0.015057885609570823,0.00820686852689526,0.16392333921256524,0.1744101505190001,1.0
GABRP,0.0,0.0,0.0,0.0,0.0,1.0
CENPE,0.04543157613627488,0.023653410755817394,0.0374528907801853,0.18183477254224145,0.09876241021498902,1.0
ASNS,0.06529346425915163,0.1285777193672287,0.018870281537076573,0.09949627933063623,0.10704702920376179,1.0
CD79A,0.05503215566273435,0.02223511485880139,0.023316090953799152,0.11698167514458815,0.15102720736281014,1.0
KIT,0.09938075143827152,0.04736265225048472,0.026838287653854934,0.040379247284838715,0.1460079296294522,1.0
AUH,0.0,0.0,0.0,0.0,0.0,1.0
PRIM1,0.0,0.0,0.0,0.0,0.0,1.0
ITGAE,0.039098506260545327,0.03276919241501347,0.012588068032797535,0.16731679770669733,0.11340918482814849,1.0
GPR162,0.0,0.0,0.0,0.0,0.0,1.0
IDUA,0.04586628266741803,0.034937839782475236,0.028228494534020872,0.04681766817852982,0.14744396961632739,1.0
PARG,0.0,0.0,0.0,0.0,0.0,1.0
EXOSC9,0.0,0.0,0.0,0.0,0.0,1.0
ARID4A,0.04351419202326133,0.04285667023680896,0.05220616938328035,0.11783402385896281,0.13283571087240423,1.0
SPRR1B,0.0,0.0,0.0,0.0,0.0,1.0
ENPP1,0.032655855973792364,0.022596407950210794,0.006133777419961984,0.11546881200640037,0.11725238627131973,1.0
IL1B,0.0625,0.0,0.0,0.0625,0.0625,1.0
ARHGAP26,0.0,0.0,0.0,0.0,0.0,1.0
ING3,0.0,0.0,0.0,0.0,0.0,1.0
XRCC4,0.0,0.0,0.0,0.0,0.0,1.0
CYP2J2,0.0,0.0,0.0,0.0,0.0,1.0
SLC22A5,0.041077861615248325,0.027544191568009475,0.02680741973524106,0.12944968605878873,0.0902865289226095,1.0
SERPINF2,0.0,0.0,0.0,0.0,0.0,1.0
MTMR11,0.0,0.0,0.0,0.0,0.0,1.0
PIGF,0.0,0.0,0.0,0.0,0.0,1.0
CRIP1,0.0,0.0,0.0,0.0,0.0,1.0
AOX1,0.0386470037621939,0.018069822206827887,0.01424379591064517,0.07623784356979293,0.09816173795277872,1.0
BCAP29,0.0625,0.0,0.0,0.0,0.0,1.0
ORC1,0.0,0.0,0.0,0.0,0.0,1.0
NCAPH2,0.0,0.0,0.0,0.0,0.0,1.0
RWDD3,0.0,0.0,0.0,0.0,0.0,1.0
MAMLD1,0.03171276490872778,0.024343587203998082,0.007986199389658898,0.2782553873477456,0.10606922830364256,1.0
ZNF7,0.0,0.0,0.0,0.0,0.0,1.0
NAGPA,0.043568922220935065,0.024789387148577154,0.02833457294704248,0.10239452206173297,0.15734432239441695,1.0
RECQL,0.0,0.0,0.0,0.0,0.0,1.0
PLEKHA6,0.0,0.0,0.0,0.0,0.0,1.0
PEX12,0.0,0.0,0.0,0.0,0.0,1.0
POM121,0.0,0.0,0.0,0.0,0.0,1.0
SLC26A2,0.0,0.0,0.0,0.0,0.0,1.0
CCR1,0.04679732100715814,0.019493861999079348,0.0014588034935418422,0.12631042124022418,0.17365064044786255,1.0
GFPT2,0.0,0.0,0.0,0.0,0.0,1.0
CIITA,0.05008498075812358,0.012189911818163274,0.014667688226423177,0.16835843867164,0.1433820031900846,1.0
SNPH,0.0,0.0,0.0,0.0,0.0,1.0
MAN2A1,0.0,0.0,0.0,0.0,0.0,1.0
EFNA4,0.029714944687201157,0.023127984253617097,0.02478711969992708,0.19192044851084367,0.1195713983393579,1.0
APOB,0.03209455381563031,0.013177589747072048,0.00046458456126640795,0.2818493678874318,0.13693730797108022,1.0
ARHGEF4,0.0,0.0,0.0,0.0,0.0,1.0
FGF13,0.0,0.0,0.0,0.0,0.0,1.0
PLCE1,0.0363929320954171,0.018058772270915985,0.021814341928868157,0.1105307475668218,0.13227771426748736,1.0
NEFM,0.026790537960140682,0.012735340026018244,0.0018199039052562225,0.26168774870711387,0.10281588521204818,1.0
FGF1,0.02940490473378577,0.03377621451897066,0.011504727766986335,0.19979824765693835,0.10805096163839537,1.0
FPR1,0.042230740141653345,0.019544512833231484,0.006441413342270604,0.155091577147489,0.15036008319582053,1.0
SGCB,0.0,0.0,0.0,0.0,0.0,1.0
TMEFF1,0.0,0.0,0.0,0.0,0.0,1.0
PLCD1,0.04311558110373737,0.004369519117696346,6.348733388723149e-05,0.17752552505238092,0.13256276224730015,1.0
VRK2,0.03192928992561599,0.02442390909137298,0.034249958212237655,0.1595422231982885,0.10755315279046657,1.0
PTGS1,0.03017070448339412,0.010357323938534047,0.010319377864387441,0.23518540504672247,0.15449950070458202,1.0
NPM3,0.0,0.0,0.0,0.0,0.0,1.0
MOK,0.0,0.0,0.0,0.0,0.0,1.0
ACTC1,0.0,0.0,0.0,0.0,0.0,1.0
HSPE1,0.0,0.0,0.0,0.0,0.0,1.0
NUFIP1,0.0,0.0,0.0,0.0,0.0,1.0
USH1C,0.0,0.0,0.0,0.0,0.0,1.0
UST,0.0,0.0,0.0,0.0,0.0,1.0
FPGT,0.0,0.0,0.0,0.0,0.0,1.0
ANG,0.037218723440010475,0.020924240421778796,0.015470892128008996,0.20766768074579728,0.08160994288172174,1.0
ABCD1,0.0,0.0,0.0,0.0,0.0,1.0
NCAN,0.0,0.0,0.0,0.0,0.0,1.0
MYL5,0.0,0.0,0.0,0.0,0.0,1.0
APBA3,0.0,0.0,0.0,0.0,0.0,1.0
SLC6A1,0.032180042423935844,0.028758140961466856,0.012792063972709704,0.197560729421436,0.1448696214652072,1.0
CD40,0.0382990925478536,0.023325886770870746,0.01029697161489526,0.15350962536220236,0.07812775797577662,1.0
LRRN2,0.0,0.0,0.0,0.0,0.0,1.0
SPTBN2,0.0,0.0,0.0,0.0,0.0,1.0
CSF2RB,0.10537536111079783,0.017314427551049047,0.01649244795237028,0.13901476409857982,0.13108176370981467,1.0
PEX11A,0.0,0.0,0.0,0.0,0.0,1.0
ERCC8,0.0,0.0,0.0,0.0,0.0,1.0
MYL11,0.0,0.0,0.0,0.0,0.0,1.0
GCAT,0.04079288738197683,0.01725951668731585,0.006650083805170523,0.3108379942088029,0.11536811268823279,1.0
CELSR3,0.04093553364158392,0.014107200831703633,0.002264251365030268,0.2524671365104303,0.15878134204460742,1.0
CAPN5,0.0,0.0,0.0,0.0,0.0,1.0
CDC25C,0.04770433465205279,0.05026864791795907,0.023556398251893443,0.07880849813574439,0.13577275429426555,1.0
DDR2,0.028765012780477817,0.02380978375989941,0.006365628259103208,0.09564143497583169,0.11402683482975015,1.0
RBBP5,0.0,0.0,0.0,0.0,0.0,1.0
STAT2,0.039216269028254036,0.02592537102961821,0.0188252905358081,0.14194350320425142,0.11013186120967579,1.0
PTPN4,0.034058006184957273,0.036198663669576976,0.0357379655348683,0.13104008512030776,0.11321265300482143,1.0
CLTB,0.0,0.0,0.0,0.0,0.0,1.0
CD58,0.03912279199382953,0.045564150465403935,0.04960513998353096,0.09138248059009763,0.125636380710656,1.0
QPCT,0.0399296005452103,0.017428668384216226,0.01129384574214911,0.16296412028574314,0.15166130796231192,1.0
ITGB3BP,0.0625,0.0,0.0,0.0,0.0,1.0
TNNI1,0.0,0.0,0.0,0.0,0.0,1.0
ADAM8,0.04230263107177588,0.018491466628643673,0.005295521958116681,0.1198321461180013,0.10835146444722846,1.0
ZSCAN9,0.0,0.0,0.0,0.0,0.0,1.0
ZNF324,0.0,0.0,0.0,0.0,0.0,1.0
GNG4,0.023480604220796036,0.031224316385182537,0.008562635973626454,0.1570330256765782,0.06881007810773693,1.0
SPINK5,0.046436739987607306,0.027306303460079222,0.013905102456147105,0.07495587066103279,0.16923928489857154,1.0
DNALI1,0.0,0.0,0.0,0.0,0.0,1.0
SMAD5,0.0,0.0,0.0,0.0,0.0,1.0
FANCC,0.0,0.0,0.0,0.0,0.0,1.0
PLS1,0.0,0.0,0.0,0.0,0.0,1.0
RP2,0.04228982739786685,0.054529847347919345,0.01229505295692522,0.11217439271869811,0.07517926850929589,1.0
MAFF,0.038957592183111026,0.02563963591041796,0.03644373892465316,0.14386308583435956,0.09409902971217829,1.0
PSPH,0.0,0.0,0.0,0.0,0.0,1.0
AP1S1,0.0,0.0,0.0,0.0,0.0,1.0
ATP7A,0.0,0.0,0.0,0.0,0.0,1.0
CA9,0.0355619400731167,0.007569551111684244,0.007210467662496814,0.2940134387877776,0.10838780501276297,1.0
CLEC3B,0.0,0.0,0.0,0.0,0.0,1.0
GLI3,0.0625,0.0,0.0,0.0,0.0,1.0
PCMT1,0.0,0.0,0.0,0.0,0.0,1.0
PLD1,0.03876681816535217,0.0365619396009158,0.008032626523853982,0.08149611862197695,0.16211544875088935,1.0
NMB,0.04386018545269525,0.010251712469766784,0.009986372511121333,0.09443937475441075,0.12771037335462349,1.0
RELB,0.03777485981558836,0.013684673856591598,0.027274806577187866,0.21395346856851882,0.1734787326580088,1.0
ANOS1,0.0,0.0,0.0,0.0,0.0,1.0
IL6,0.021536110276547043,0.030824407394400576,0.002342423240660547,0.19185162182630267,0.11692002939011381,1.0
ALDH1L1,0.0,0.0,0.0,0.0,0.0,1.0
RIN1,0.0,0.0,0.0,0.0,0.0,1.0
ACAP1,0.03304546925846063,0.017579809665722104,0.010177589829941238,0.15419295617737677,0.13365038405846794,1.0
RNF2,0.0,0.0,0.0,0.0,0.0,1.0
APOH,0.0401147753705566,0.021652924526776578,0.012561072806331636,0.16482773363675804,0.1357177954710632,1.0
TIMM8A,0.0,0.0,0.0,0.0,0.0,1.0
POLR3F,0.0,0.0,0.0,0.0,0.0,1.0
HGD,0.0,0.0,0.0,0.0,0.0,1.0
EHHADH,0.04451955038918487,0.024784003390523043,0.011127554417975192,0.15185083841642982,0.1522125700975713,1.0
DEPDC5,0.033315225546764686,0.005320408481469554,0.005151647661584021,0.21517044338697203,0.12514454575945827,1.0
SURF2,0.0,0.0,0.0,0.0,0.0,1.0
ESR1,0.05698960182082241,0.033214320823725794,0.004120520651121331,0.09425160343728639,0.13313508386653844,1.0
PDGFRL,0.04049209038958702,0.028361613746080778,0.0040632694238669775,0.22343761389145556,0.12774335130476097,1.0
IL1RAP,0.03226855899629581,0.01826036358522927,0.011717955888089724,0.1180346653887083,0.11275893799788586,1.0
RBMS2,0.0,0.0,0.0,0.0,0.0,1.0
COCH,0.0,0.0,0.0,0.0,0.0,1.0
RPH3A,0.0,0.0,0.0,0.0,0.0,1.0
EPM2A,0.0,0.0,0.0,0.0,0.0,1.0
PAFAH2,0.0,0.0,0.0,0.0,0.0,1.0
SLC16A4,0.034597803318000775,0.0213141925302133,0.004064760786701913,0.22601193157450172,0.13311139401803967,1.0
KIF20B,0.0,0.0,0.0,0.0,0.0,1.0
SOD3,0.0,0.0,0.0,0.0,0.0,1.0
FCN1,0.0465441452561641,0.014407928202695933,0.0075419576216048684,0.05741223121423885,0.10566985413122959,1.0
TRMT2B,0.0,0.0,0.0,0.0,0.0,1.0
AREG,0.04248426463051597,0.027268321145795017,0.010775646914504262,0.23656978873477558,0.11783852082826538,1.0
SCO2,0.0,0.0,0.0,0.0,0.0,1.0
CXCL13,0.05174042246863511,0.025241607360150128,0.030197648722943463,0.12827204319263785,0.12773498640598396,1.0
SLC13A3,0.0,0.0,0.0,0.0,0.0,1.0
PARD6A,0.0,0.0,0.0,0.0,0.0,1.0
PEX13,0.0,0.0,0.0,0.0,0.0,1.0
NOTCH4,0.0,0.0,0.0,0.0,0.0,1.0
DOP1B,0.0,0.0,0.0,0.0,0.0,1.0
EGR2,0.052475987850777915,0.033314777813950085,0.010522133006750287,0.14610536964296572,0.1523619278495426,1.0
CEP290,0.0,0.0,0.0,0.0,0.0,1.0
PER2,0.0,0.0,0.0,0.0,0.0,1.0
ZNF174,0.0,0.0,0.0,0.0,0.0,1.0
TCF7,0.039924311956201566,0.04074801019746477,0.01946313971786011,0.028177439764943274,0.14422483086687504,1.0
ZBTB39,0.0,0.0,0.0,0.0,0.0,1.0
AMPH,0.0,0.0,0.0,0.0,0.0,1.0
INHBB,0.0,0.0,0.0,0.0,0.0,1.0
NR3C2,0.040833476388048746,0.022347837480876917,0.020910783295807783,0.11746245667154707,0.1318376359142339,1.0
ACYP1,0.0,0.0,0.0,0.0,0.0,1.0
PGC,0.0,0.0,0.0,0.0,0.0,1.0
KCNH2,0.03271702331876318,0.018849481019280172,0.01063738283135527,0.26774311407143636,0.10156439535360322,1.0
BCL10,0.09114990776087738,0.036703275250674315,0.013135441210567901,0.21478550415884876,0.13735291774961378,1.0
